Model,MAE,RMSE,Correlation,QLIKE,MSE_var,Log_vol
naive,0.15863453249690954,0.23893809056183718,0.27347240041821563,1631664026.304954,0.12273933816696003,8.642682465493913
roll_mean,0.12298015704065254,0.1828233384189921,,1.7422510370331072,0.07410737870771515,4.651832907568294
har_rv,0.12923221824132566,0.1931223501739543,,1.9136299224165738,0.09328656196421262,4.229153168812333
ewma,0.13845282811354137,0.19110242657047558,,1.4551050090451518,0.07002386490026877,4.980170363235004
garch,0.1258995116817426,0.19077767047121,,1.8266008417064188,0.09563380805228783,4.167357640977996
gjr,0.12485173358090955,0.19017291028503228,,1.8617150365898638,0.09398148200279213,4.153150120956245
garch_t,0.12595067746230393,0.19111047903619954,,1.8206816186295336,0.09661384752252936,4.165074012848364
ridge,0.12800490249328558,0.18905817905513153,,1.6921275144404593,0.09263559238632592,4.22153281596074
