Model,MAE,RMSE,Correlation,QLIKE,MSE_var,Log_vol
naive,0.12196360776935927,0.17975801532222796,0.37640174334856613,270465860.51283467,0.03539032859271651,19.759944605242715
roll_mean,0.09844593527390526,0.14816090800862258,,1.9033811771488343,0.02767754450080591,10.907541737629732
har_rv,0.09703262024185841,0.14664828056223378,,2.158451608899904,0.03151310046393147,8.307979995044782
ewma,0.11231714465713312,0.15458058714613906,,1.469066825758113,0.026016931505721288,11.398444558494386
garch,0.09417259167065899,0.14359477613234786,,1.8854212810103919,0.031131114238070315,8.689702357673251
gjr,0.09298983259992283,0.1415752108975104,,1.8906957384607903,0.02948551002200427,8.656064688795883
garch_t,0.09425559585554132,0.14293157660260725,,1.866973073950544,0.030629410332172792,8.701301187631941
ridge,0.0952468307212579,0.13990260956716022,,1.7226924443101264,0.027140343240483363,8.73558550167867
