Date,realized,naive,roll_mean,har_rv,ewma,garch,gjr,garch_t,ridge,regime,ridge_lower,ridge_upper
2010-01-29,0.18750472976296823,0.27209540395280674,,,,,,,,high,,
2010-02-01,0.17487493171013938,0.17499493449484194,,,,,,,,medium,,
2010-02-02,0.10584981781362222,0.18750472976296823,,,,,,,,medium,,
2010-02-03,0.530186286224699,0.17487493171013938,,,,,,,,high,,
2010-02-04,0.061843610135381755,0.10584981781362222,,,,,,,,low,,
2010-02-05,0.15802533901221116,0.530186286224699,,,,,,,,medium,,
2010-02-08,0.21913024417171126,0.061843610135381755,,,,,,,,high,,
2010-02-09,0.0373557091850529,0.15802533901221116,,,,,,,,low,,
2010-02-10,0.2529046179169605,0.21913024417171126,,,,,,,,high,,
2010-02-11,0.11530123155653833,0.0373557091850529,,,,,,,,medium,,
2010-02-12,0.2679544703316089,0.2529046179169605,,,,,,,,high,,
2010-02-16,0.10745331711174719,0.11530123155653833,,,,,,,,medium,,
2010-02-17,0.12959546785022463,0.2679544703316089,,,,,,,,medium,,
2010-02-18,0.020165636207197624,0.10745331711174719,,,,,,,,low,,
2010-02-19,0.04782993221958321,0.12959546785022463,,,,,,,,low,,
2010-02-22,0.18572572186785594,0.020165636207197624,,,,,,,,high,,
2010-02-23,0.1345960923982012,0.04782993221958321,,,,,,,,medium,,
2010-02-24,0.005034815188678536,0.18572572186785594,,,,,,,,low,,
2010-02-25,0.06545696310684783,0.1345960923982012,,,0.20105457509178734,,,,,low,,
2010-02-26,0.3690651933949098,0.005034815188678536,,,0.19493354405350005,,,,,high,,
2010-03-01,0.12104158058668803,0.06545696310684783,,,0.18967397882306536,,,,,medium,,
2010-03-02,0.09071685863544374,0.3690651933949098,0.16467929389153582,,0.2049150852586398,,,,,medium,,
2010-03-03,0.04143593122403459,0.12104158058668803,0.1578132110112577,,0.2008727071814827,,,,,low,,
2010-03-04,0.32337869482302994,0.09071685863544374,0.15398238938128506,,0.1960169041879644,,,,,high,,
2010-03-05,0.028590066945862833,0.04143593122403459,0.14734289853860627,,0.19031627704316775,,,,,low,,
2010-03-08,0.057085248409252276,0.32337869482302994,0.1540930695891922,,0.20080212898533784,,,,,low,,
2010-03-09,0.13509884983529016,0.028590066945862833,0.15058126273156677,,0.19481080262762568,,,,,medium,,
2010-03-10,0.04699444984380147,0.057085248409252276,0.1290766701035919,,0.18939297090006088,,,,,low,,
2010-03-11,0.0070316451679561225,0.13509884983529016,0.13240645372631502,,0.18658139653882785,,,,,low,,
2010-03-12,0.0539068094918563,0.04699444984380147,0.12735959512775097,,0.18126325932544593,,,,,low,,
2010-03-15,0.13642037675555554,0.0070316451679561225,0.11771874971848933,,0.17574969039071706,,,,,medium,,
2010-03-16,0.09328310784942177,0.0539068094918563,0.11847107245970769,,0.1709065039682879,,,,,medium,,
2010-03-17,0.0486895953938366,0.13642037675555554,0.11317633422509837,,0.16903586088280298,,,,,low,,
2010-03-18,0.19767473497490248,0.09328310784942177,0.11217551042022945,,0.16547156620135595,,,,,high,,
2010-03-19,0.22371723371428534,0.0486895953938366,0.10220892519578523,,0.16087333361946246,,,,,high,,
2010-03-22,0.20203075524494418,0.19767473497490248,0.10630989873501956,,0.163315442480166,,,,,high,,
2010-03-23,0.18113587147052543,0.22371723371428534,0.1105881608197496,,0.1675547127567267,,,,,high,,
2010-03-24,0.09998965918287378,0.20203075524494418,0.11885475713964717,,0.16982076558789974,,,,,medium,,
2010-03-25,0.0070203962790241865,0.18113587147052543,0.12491411801468999,,0.17052084657123884,,,,,low,,
2010-03-26,0.08662319597770994,0.09998965918287378,0.12101702425628172,,0.16713046845222476,,,,,medium,,
2010-03-29,0.048891073001621425,0.0070203962790241865,0.11521812897813731,,0.16204812567194773,,,,,low,,
2010-03-30,0.1369486268807768,0.08662319597770994,0.1189266917412751,,0.15853779996154688,,,,,medium,,
2010-03-31,0.1475097361870373,0.048891073001621425,0.11817369673649208,,0.15417392839518484,,,,,medium,,
2010-04-01,0.29693113499612495,0.1369486268807768,0.10762294371312241,,0.1531950383311,,,,,high,,
2010-04-05,0.09336948388631096,0.1475097361870373,0.10882604169495647,,0.15285988328959735,,,,,medium,,
2010-04-06,0.04980031071774799,0.29693113499612495,0.11819941789316925,,0.16508864655074248,,,,,low,,
2010-04-07,0.015902464730910504,0.09336948388631096,0.12056003392327272,,0.16168511736715407,,,,,low,,
2010-04-08,0.09547922068398103,0.04980031071774799,0.10812465282757809,,0.15723344683687254,,,,,medium,,
2010-04-09,0.0655303207264374,0.015902464730910504,0.10754794363598935,,0.1524932414863769,,,,,low,,
2010-04-12,0.03600683519392846,0.09547922068398103,0.10929312419393157,,0.14968605236302526,,,,,low,,
