Date,realized,naive,roll_mean,har_rv,ewma,garch,gjr,garch_t,ridge,regime,ridge_lower,ridge_upper
2010-01-29,0.1441036852587632,0.008657767295070269,,,,,,,,high,,
2010-02-01,0.0452781780132154,0.13877482416529766,,,,,,,,low,,
2010-02-02,0.18407652617727452,0.1441036852587632,,,,,,,,high,,
2010-02-03,0.25123979989465345,0.0452781780132154,,,,,,,,high,,
2010-02-04,0.03459071591518604,0.18407652617727452,,,,,,,,low,,
2010-02-05,0.020711419007961647,0.25123979989465345,,,,,,,,low,,
2010-02-08,0.15856973154789195,0.03459071591518604,,,,,,,,high,,
2010-02-09,0.1514637424543909,0.020711419007961647,,,,,,,,high,,
2010-02-10,0.0861323291769249,0.15856973154789195,,,,,,,,medium,,
2010-02-11,0.06538082418013401,0.1514637424543909,,,,,,,,medium,,
2010-02-12,0.029933677139651522,0.0861323291769249,,,,,,,,low,,
2010-02-16,0.18095857668970106,0.06538082418013401,,,,,,,,high,,
2010-02-17,0.06396551178556949,0.029933677139651522,,,,,,,,medium,,
2010-02-18,0.08564406335847322,0.18095857668970106,,,,,,,,medium,,
2010-02-19,0.06566757360160017,0.06396551178556949,,,,,,,,medium,,
2010-02-22,0.24771148418225042,0.08564406335847322,,,,,,,,high,,
2010-02-23,0.03859696325489666,0.06566757360160017,,,,,,,,low,,
2010-02-24,0.08927477529540487,0.24771148418225042,,,,,,,,medium,,
2010-02-25,0.08179951681997939,0.03859696325489666,,,0.12993122717436925,,,,,medium,,
2010-02-26,0.006935997210427554,0.08927477529540487,,,0.12785693370943166,,,,,low,,
2010-03-01,0.020856368702876268,0.08179951681997939,,,0.12557078252858922,,,,,low,,
2010-03-02,0.040013564464784664,0.006935997210427554,0.09906671283748719,,0.1217572446419099,,,,,low,,
2010-03-03,0.08372287174289057,0.020856368702876268,0.09962119471966019,,0.11815852196244975,,,,,medium,,
2010-03-04,0.20825360178258265,0.040013564464784664,0.09513204655145505,,0.11497745541661776,,,,,high,,
2010-03-05,0.08264830113807423,0.08372287174289057,0.09238746411891538,,0.11334547848947524,,,,,medium,,
2010-03-08,0.0035311736715525513,0.20825360178258265,0.0997954379266139,,0.12115502219756603,,,,,low,,
2010-03-09,0.040655606886839106,0.08264830113807423,0.09518506406119571,,0.11919593759995238,,,,,low,,
2010-03-10,0.0584864862357475,0.0035311736715525513,0.08392558105105476,,0.11556798604787469,,,,,medium,,
2010-03-11,0.0988595232154098,0.040655606886839106,0.08420125791340262,,0.11248899740637874,,,,,medium,,
2010-03-12,0.021058892259344496,0.0584864862357475,0.08591830642375653,,0.10999903731203743,,,,,low,,
2010-03-15,0.12650402389998378,0.0988595232154098,0.08320420604500733,,0.10936266838744925,,,,,medium,,
2010-03-16,0.06795616089294065,0.021058892259344496,0.07727671285432341,,0.1061564423820111,,,,,medium,,
2010-03-17,0.052048293241679935,0.12650402389998378,0.07911178988718971,,0.10748597549181095,,,,,low,,
2010-03-18,0.015660002107706253,0.06795616089294065,0.07922885064686275,,0.1055325694749211,,,,,low,,
2010-03-19,0.01738190984710527,0.052048293241679935,0.08023406046968223,,0.1031088614840772,,,,,low,,
2010-03-22,0.07470567930332614,0.015660002107706253,0.07272048889777337,,0.10004131755185385,,,,,medium,,
2010-03-23,0.2897961483728169,0.01738190984710527,0.070603052446025,,0.09708705965192366,,,,,high,,
2010-03-24,0.10135543702131804,0.07470567930332614,0.07010585317079104,,0.09589160356337303,,,,,medium,,
2010-03-25,0.04472968546611012,0.2897961483728169,0.0802935156603918,,0.11697177485453905,,,,,low,,
2010-03-26,0.06066903387104777,0.10135543702131804,0.07364096806216759,,0.11609404731807166,,,,,medium,,
2010-03-29,0.05016052901370244,0.04472968546611012,0.0739197281626773,,0.11308935776209471,,,,,low,,
2010-03-30,0.10893427846400915,0.06066903387104777,0.07261946718884289,,0.11064671061062434,,,,,medium,,
2010-03-31,0.038817094398660414,0.05016052901370244,0.07118133137946667,,0.10797730138816325,,,,,low,,
2010-04-01,0.2641092833521649,0.10893427846400915,0.0758176168909931,,0.10803495906249275,,,,,high,,
2010-04-05,0.02539295304105106,0.038817094398660414,0.07663401351352873,,0.10517445148851354,,,,,low,,
2010-04-06,0.2029393941809169,0.2641092833521649,0.0868201825538642,,0.12076087174380101,,,,,high,,
2010-04-07,0.007159109866130443,0.02539295304105106,0.08416882261287151,,0.11724711075123384,,,,,low,,
2010-04-08,0.03755668441761301,0.2029393941809169,0.08392726772188669,,0.12406907649923257,,,,,low,,
2010-04-09,0.08384597887431548,0.007159109866130443,0.08049594084588926,,0.12030221431883369,,,,,medium,,
2010-04-12,0.051467669916611426,0.03755668441761301,0.08204255497071018,,0.11699955417214361,,,,,low,,
2010-04-13,0.11144896985502693,0.08384597887431548,0.08400575369741364,,0.11527953342330577,,,,,medium,,
2010-04-14,0.017813322702867354,0.051467669916611426,0.08368671659199838,,0.11247641459219833,,,,,low,,
2010-04-15,0.11566764493767163,0.11144896985502693,0.08425896416652644,,0.11241503272271872,,,,,medium,,
2010-04-16,0.03885899338142384,0.017813322702867354,0.08411143827759565,,0.10907772492617324,,,,,low,,
2010-04-19,0.056678508039742684,0.11566764493767163,0.08361887559749055,,0.10948430625295735,,,,,low,,
2010-04-20,0.13057616419136844,0.03885899338142384,0.0822962770742398,,0.10657488352678096,,,,,high,,
2010-04-21,0.047270908061708215,0.056678508039742684,0.08250674138324264,,0.10425670552649735,,,,,low,,
2010-04-22,0.05614814665453083,0.13057616419136844,0.08773020329613637,,0.10602028620834944,,,,,low,,
2010-04-23,0.01761025263375936,0.047270908061708215,0.08908879412407288,,0.10344058849106098,,,,,low,,
2010-04-26,0.22347466959292164,0.05614814665453083,0.08824526991276399,,0.10122803410567015,,,,,high,,
2010-04-27,0.13534737748159292,0.01761025263375936,0.07587318374280684,,0.09823897014644588,,,,,high,,
2010-04-28,0.0665113968696476,0.22347466959292164,0.081424057950607,,0.10985580192729086,,,,,medium,,
2010-04-29,0.18299523569902662,0.13534737748159292,0.08554304395131077,,0.11154969358779772,,,,,high,,
2010-04-30,0.020749737772102254,0.0665113968696476,0.08580860590579258,,0.10937166015916906,,,,,low,,
2010-05-03,0.28566734985766085,0.18299523569902662,0.09184654711876186,,0.11512456653784606,,,,,high,,
2010-05-04,0.09353642895653834,0.020749737772102254,0.08783815890549335,,0.1117330701643519,,,,,medium,,
2010-05-05,0.4903126043371579,0.28566734985766085,0.09905862506272065,,0.12896345341503856,,,,,high,,
2010-05-06,0.19844082285509074,0.09353642895653834,0.09130531349928309,,0.12711656772523927,,,,,high,,
2010-05-07,0.32884476211246416,0.4903126043371579,0.11243802492183338,,0.17208570969474432,,,,,high,,
2010-05-10,0.0407078857775812,0.19844082285509074,0.11223354440702313,,0.17377976753005372,,,,,low,,
2010-05-11,0.12072988961172787,0.32884476211246416,0.12685561950912919,,0.18675057108549825,,,,,medium,,
2010-05-12,0.10452683642397173,0.0407078857775812,0.1269988559345823,,0.18133575811345923,,,,,medium,,
2010-05-13,0.2757428030687442,0.12072988961172787,0.12867539733173738,,0.17828135100196996,,,,,high,,
2010-05-14,0.05856278196180661,0.10452683642397173,0.1310871776275265,,0.17473619338920768,,,,,medium,,
2010-05-17,0.24349144244562543,0.2757428030687442,0.13855507913724094,,0.18238097118393148,,,,,high,,
2010-05-18,0.052945389923936624,0.05856278196180661,0.14040732728537453,,0.17740582148526235,,,,,low,,
2010-05-19,0.3346350406443318,0.24349144244562543,0.1462174998993724,,0.18204873226612758,,,,,high,,
2010-05-20,0.016140813169949884,0.052945389923936624,0.14685779065130483,,0.17697861261568815,,,,,low,,
2010-05-21,0.05483671583699812,0.3346350406443318,0.15949217849696795,,0.19016040647199248,,,,,low,,
2010-05-24,0.07768414322922301,0.016140813169949884,0.15429057163235804,,0.18440974195851212,,,,,medium,,
2010-05-25,0.04509303625654122,0.05483671583699812,0.1546344719857803,,0.1792957324580816,,,,,low,,
2010-05-26,0.36016846338054653,0.07768414322922301,0.1556133809209936,,0.1748720436878768,,,,,high,,
2010-05-27,0.07271393259179795,0.04509303625654122,0.15686259835839275,,0.16990415144689736,,,,,medium,,
2010-05-28,0.11158958822453022,0.36016846338054653,0.16307595262146662,,0.18686533857029525,,,,,medium,,
2010-06-01,0.15080325600082511,0.07271393259179795,0.16022897785374865,,0.18204607777436313,,,,,high,,
2010-06-02,0.11583431155901505,0.11158958822453022,0.16227798655169787,,0.17860420526699508,,,,,medium,,
2010-06-03,0.42673606508597595,0.15080325600082511,0.1608147147472342,,0.1770592887479746,,,,,high,,
2010-06-04,0.1217584414275085,0.11583431155901505,0.16513674082845747,,0.17399438925460609,,,,,medium,,
2010-06-07,0.07893576597099058,0.42673606508597595,0.17154895515701726,,0.19845358348304554,,,,,medium,,
2010-06-08,0.01780954711133472,0.1217584414275085,0.17283177390569773,,0.19470568146039743,,,,,low,,
2010-06-09,0.2836513976345476,0.07893576597099058,0.15413282670723558,,0.18976178634895358,,,,,high,,
2010-06-10,0.2013521222018403,0.01780954711133472,0.14592231417342846,,0.18403259011094691,,,,,high,,
2010-06-11,0.08149838061360515,0.2836513976345476,0.1438680703335232,,0.19147689545313062,,,,,medium,,
2010-06-14,0.06551674034643,0.2013521222018403,0.15117008108008043,,0.19208372661352144,,,,,medium,,
2010-06-15,0.0904726515036841,0.08149838061360515,0.14938683067107483,,0.1872989794700232,,,,,medium,,
2010-06-16,0.12920367663572416,0.06551674034643,0.14761364448573203,,0.18230084981650177,,,,,medium,,
2010-06-17,0.025948651702578495,0.0904726515036841,0.13919227396004746,,0.1781311367880305,,,,,low,,
2010-06-18,0.045500696346011546,0.12920367663572416,0.1424032237179528,,0.1755803952130294,,,,,low,,
2010-06-21,0.1890399545390645,0.025948651702578495,0.13251491504781432,,0.17035012950885797,,,,,high,,
2010-06-22,0.1078880093418215,0.045500696346011546,0.1321765198851814,,0.16553620579299838,,,,,medium,,
2010-06-23,0.09436517816937481,0.1890399545390645,0.12555856142585103,,0.16703971853235774,,,,,medium,,
2010-06-24,0.0643465074147022,0.1078880093418215,0.12972888852457246,,0.16409302504040688,,,,,medium,,
2010-06-25,0.14906491662842272,0.09436517816937481,0.13152563681240778,,0.16076447625627113,,,,,high,,
2010-06-28,0.17306250575268975,0.0643465074147022,0.13091938063902045,,0.1566618402719188,,,,,high,,
2010-06-29,0.10681436126251644,0.14906491662842272,0.1356453752013787,,0.1562164435253455,,,,,medium,,
2010-06-30,0.025033262611753124,0.17306250575268975,0.12714055894556703,,0.15727809907259496,,,,,low,,
2010-07-01,0.12656325300536175,0.10681436126251644,0.12869057843059972,,0.1547151411056165,,,,,medium,,
2010-07-02,0.13074470614249606,0.025033262611753124,0.12475619999365528,,0.15012717358396616,,,,,high,,
