Model,MAE,RMSE,Correlation,QLIKE,MSE_var,Log_vol
naive,0.13081397731879654,0.18393079329012685,0.302074092132132,48412979.665888324,0.02379383450039596,4.009500815499631
roll_mean,0.10212160046315372,0.14534600988569968,,1.6780757543390659,0.019030656435759602,2.264769145040495
har_rv,0.10244717803668973,0.14651245354405315,,1.8029512346737298,0.021160401422891356,2.64766920945943
ewma,0.11439993167324483,0.152050606914778,,1.3959111840797271,0.018044967761165678,2.538309478744831
garch,0.09949783620999826,0.14408706947102456,,1.7404299083901174,0.021482140950584372,2.6227331741583955
gjr,0.0983399670663486,0.1427753540249165,,1.750956675589335,0.02079104429528457,2.6031122020288997
garch_t,0.0995952917226316,0.1439526298649008,,1.7286151538183945,0.021435148701166164,2.62362125498128
ridge,0.10020498247462303,0.14287956303396104,,1.5605690021676732,0.021181333892111635,2.6983702856090424
