Date,Open,High,Low,Close,Simple,Log
2020-01-02,117.9396212776864,119.04486788310541,117.4924658423187,119.03642272949219,,
2020-01-03,116.75233627464497,118.22128931417473,116.3957125113327,117.46558380126953,-0.013196288095723041,-0.01328413277718298
2020-01-06,115.9541836117586,117.4061639575551,115.90323920600426,117.3721923828125,-0.0007950534568068601,-0.0007953696794268181
2020-01-07,116.56550802847862,117.05799206617905,115.32581799940147,115.37676239013672,-0.017000875183174835,-0.017147049153957712
2020-01-08,115.22394172874611,116.82026875850697,115.1390387108737,116.27684020996094,0.0078012053829408234,0.007770933317367186
2020-01-09,117.21935713362588,117.37219034823964,116.36174979709537,116.70140075683594,0.0036512907136827533,0.0036446409336824753
2020-01-10,116.50611431506665,116.54007293424917,115.31735534192143,115.53813171386719,-0.009967909857333979,-0.010017922093311808
2020-01-13,115.64001003272261,116.49760437011719,115.27488688875869,116.49760437011719,0.008304380917515175,0.008270089262810637
2020-01-14,117.12592223019564,119.52039928905742,116.91364529791134,117.85615539550781,0.011661621994169646,0.011594149334217116
2020-01-15,117.04953826159368,117.68636923590843,115.60604435472612,116.09004211425781,-0.014985329152501059,-0.015098743659546335
2020-01-16,116.70986566228711,117.09196158475964,116.19190938095775,116.54004669189453,0.003876340894026109,0.003868847243715549
2020-01-17,116.7862882837396,117.42311917285114,116.59949647611587,117.3467025756836,0.006921705513999621,0.0068978604793592324
2020-01-21,116.48909505763129,117.2363140285538,116.0645411798537,116.19190216064453,-0.009840927692827739,-0.009889669662851309
2020-01-22,116.53154145261836,116.66738883317234,115.80130833717702,116.0560302734375,-0.0011693748417955785,-0.001170059094039478
2020-01-23,115.23244662104143,116.10702678081779,114.39182507876934,115.93719482421875,-0.0010239489403417457,-0.0010244735341934116
2020-01-24,115.79283658050618,115.84378097990654,112.35396005740238,113.05870819091797,-0.02482798240603523,-0.02514139524443002
2020-01-27,110.61326401197323,112.8803800224658,110.13776577167812,112.1076889038086,-0.008411729643181709,-0.008447307897904025
2020-01-28,112.79548285620136,114.60408670945495,112.48980351419169,114.14556121826172,0.01817781041050348,0.018014569290961648
2020-01-29,114.46822261348312,115.08806769144563,113.5172260055015,113.97573852539062,-0.001487773077275989,-0.0014888809105801043
2020-01-30,112.668133993104,115.5890673631679,112.668133993104,115.3852767944336,0.012367002726014098,0.01229115603835818
2020-01-31,114.19648943921864,114.48518292292344,111.63218077745707,112.38788604736328,-0.02597723756740955,-0.026320605558683107
2020-02-03,112.64263939865012,113.98423122430701,112.64263939865012,113.24549865722656,0.007630827841195176,0.007601860345078507
2020-02-04,115.09657743056599,115.98814330904722,114.69749568454448,114.87580108642578,0.014396178643125035,0.014293537583244852
2020-02-05,115.9626471790358,116.94760228434427,115.487135973975,116.82872772216797,0.017000330942396724,0.016857442476789546
2020-02-06,117.3806604140995,117.42310543665562,116.42116450737915,116.84571838378906,0.00014543222332696892,0.00014542164908638912
2020-02-07,116.09850506056382,116.89666846004212,115.73339492814875,116.47211456298828,-0.0031974113041408625,-0.003202533946041339
2020-02-10,116.28530570405266,117.04951046556845,116.11548674250125,116.95610809326172,0.004155445550975134,0.004146835531182377
2020-02-11,117.39765854062263,117.87316986801697,116.99009035921495,117.17689514160156,0.0018877769783840481,0.0018859973667452652
2020-02-12,117.68636508563034,118.2722386779969,117.00707614571161,117.17689514160156,0.0,0.0
2020-02-13,116.96460877940316,117.46557931183625,115.81830797542848,117.07499694824219,-0.0008696099451708239,-0.000869988275248161
2020-02-14,117.04101304629657,117.33820595123134,116.27682122840214,116.7183609008789,-0.0030462187201332203,-0.0030508678883682024
2020-02-18,116.61648510332914,116.93066386151105,114.67203355927914,115.17300415039062,-0.013240048425634199,-0.013328479286726225
