Date,Open,High,Low,Close,Simple,Log
2020-01-02,296.48016280134743,297.7172587362619,295.55462700412045,297.69891357421875,,
2020-01-03,294.2992783946291,296.57186973652915,294.2442988268179,295.4447326660156,-0.0075720159040524315,-0.007600829158242052
2020-01-06,293.68530176861276,296.6543382479676,293.5661700502953,296.5718688964844,0.003815049333585341,0.0038077904889193244
2020-01-07,296.00370133060426,296.4802282058735,295.28893898289255,295.73797607421875,-0.0028117731643545474,-0.002815733624203738
2020-01-08,295.9304604946824,298.532929738881,295.68305239243307,297.3141784667969,0.005329726041617855,0.005315573316273103
2020-01-09,298.88109951100057,299.4034333774434,298.29461349284884,299.3301086425781,0.006780471036319513,0.0067575870272505965
2020-01-10,299.91655867016334,300.0723247739728,298.0013626882262,298.46868896484375,-0.0028778250261585203,-0.0028819739263835735
2020-01-13,299.0918985059818,300.5305679585822,298.6612065390366,300.52142333984375,0.006877553495207023,0.006854011005681905
2020-01-14,300.0815191045464,301.1353314053116,299.50420569698866,300.0632019042969,-0.0015247546429616454,-0.001525918264297367
2020-01-15,299.9715910397463,301.5019023922084,299.8891216822957,300.7413330078125,0.00225996089894398,0.0022574110283275516
2020-01-16,302.1250469237905,303.2430114746094,301.89595605653415,303.2430114746094,0.008318372608702607,0.008283965622346094
2020-01-17,303.9577377732246,304.3975742884115,303.1788233239939,304.18682861328125,0.0031124118378929033,0.003107578310856125
2020-01-21,303.2246162717714,304.39756019996634,303.15131951102944,303.5911560058594,-0.001958245891636401,-0.0019601657619172873
2020-01-22,304.45252898097885,305.1031670485238,303.4720415191807,303.6278076171875,0.00012072687429487416,0.00012071958739226308
2020-01-23,302.97727186598695,304.38847950201534,301.859307264883,303.9761047363281,0.0011471186446130321,0.0011464612067454143
2020-01-24,304.635831885688,304.71830123070856,299.980690444246,301.27276611328125,-0.008893260295547822,-0.008933041366127973
2020-01-27,296.01282011592906,297.9280159564047,295.67377018718656,296.4435119628906,-0.016029507786889607,-0.01615936996782279
2020-01-28,297.8730577788498,300.42971926518106,296.5351751654202,299.5500183105469,0.010479252276720974,0.010424725514898888
2020-01-29,300.9154515361215,301.1445424118308,299.10104173303364,299.3026428222656,-0.000825823646002255,-0.0008261648261987848
2020-01-30,297.2316532660353,300.4847604901736,296.4802564449588,300.27398681640625,0.0032453572243176243,0.0032401024186391883
2020-01-31,299.65085010133794,299.80664419353747,293.905261299892,294.8216247558594,-0.018157956732630876,-0.018324835635641662
2020-02-03,296.3061594017483,298.88113873930445,296.18702766585056,297.0117492675781,0.007428642703982025,0.007401186230148339
2020-02-04,300.63138329314756,302.40913073891045,300.3106504717624,301.53857421875,0.015241231911986342,0.015126251163806037
2020-02-05,304.48003989789373,305.2314645557024,303.0138809116789,305.02069091796875,0.011547831677059861,0.011481664374221217
2020-02-06,305.9829059558844,306.23948658903026,304.9657280409619,306.04705810546875,0.003364910047286118,0.003359261405374076
2020-02-07,304.984034315262,306.0561636950074,303.86606999229053,304.4158935546875,-0.005329783468198346,-0.005344037433699382
2020-02-10,303.5271304209676,306.75272027996516,303.4904680460931,306.6885681152344,0.0074656895670219825,0.007437959238490049
2020-02-11,308.0446920849093,308.8327511042264,306.68846432551175,307.219970703125,0.0017327107793954077,0.0017312113678540565
2020-02-12,308.65866182227705,309.41008649783373,308.292122067066,309.1993408203125,0.0064428432587158024,0.006422176863488216
2020-02-13,307.7697985331595,309.84078876893074,307.49490069884985,308.86944580078125,-0.001066933126881886,-0.001067502705201198
2020-02-14,309.28181898019517,309.48342004608406,308.0813851676903,309.3642883300781,0.0016021090335236465,0.0016008270259406292
2020-02-18,308.3655070547574,309.4284921282204,307.1742176610438,308.5671081542969,-0.0025768332217153134,-0.0025801589709375035
2020-02-19,309.53849163679035,310.7205806350666,309.25442113656584,310.04248046875,0.004781366112798224,0.004769971688021863
2020-02-20,309.49246139443295,310.3172105484493,305.77202948232036,308.7685546875,-0.0041088749494068155,-0.004117339570752202
2020-02-21,307.41242134787745,307.72398153835667,304.7641177810184,305.5888671875,-0.010297964127914838,-0.010351355021806253
2020-02-24,296.11370126545256,305.6621928380794,294.37258832295646,295.45391845703125,-0.03316530743984947,-0.03372774689079717
2020-02-25,296.84678915931295,297.4607370329087,285.6213364835221,286.50103759765625,-0.03030212259878029,-0.030770722597183976
2020-02-26,287.9030518374297,291.5043533570455,284.71412504182155,285.44720458984375,-0.0036782868803861835,-0.003685068412294022
2020-02-27,279.9123298627245,285.5021516671391,272.62725830078125,272.62725830078125,-0.044911794836048013,-0.04595158133823893
2020-02-28,264.55416640152885,272.9755496100988,261.65845424597956,271.48187255859375,-0.00420128841600953,-0.004210138625072013
2020-03-02,273.26873092756443,283.3029216830661,269.8323680613231,283.23876953125,0.04330637939783166,0.04239488110726434
2020-03-03,283.614502212992,287.59151643262715,272.6822924096113,275.12896728515625,-0.028632387647761548,-0.029050290832583578
2020-03-04,280.51717032303884,286.91339716852445,277.9605085084488,286.6934509277344,0.04203295551424868,0.04117357000403007
2020-03-05,279.4724304174019,282.6705287117111,274.91810465737814,277.1631774902344,-0.03324203397970982,-0.033807108528379044
2020-03-06,268.6319574415611,273.79108847879223,265.95619165209234,272.58148193359375,-0.01653067914045714,-0.01666883547835849
2020-03-09,252.27479897630133,260.4212819322596,250.5795492859729,251.2943115234375,-0.07809470496364179,-0.08131277758158888
2020-03-10,260.8336938237853,264.38916035534675,250.62539203743287,264.29754638671875,0.051745042633280836,0.05045073003149075
2020-03-11,257.2232520093365,258.359533828628,248.2245555047277,251.41348266601562,-0.04874832890749292,-0.04997661307453134
2020-03-12,234.58900795239302,244.3574442174833,226.9648584822949,227.35890197753906,-0.09567736954040496,-0.10056909015947597
2020-03-13,241.08604410630707,248.77434647333422,227.7346366084583,246.7949981689453,0.08548640947134034,0.0820281901945812
2020-03-16,221.00850006335853,235.4137326543231,217.507999431992,219.7897491455078,-0.10942381014120417,-0.11588662139600736
