Date,Open,High,Low,Close,Simple,Log
2015-01-02,57.35918979950149,57.8934620590205,57.05866085739359,57.29240417480469,,
2015-01-05,57.033614062577925,57.50110066643459,56.891699396268194,57.000221252441406,-0.005099854449671981,-0.00511290309039386
2015-01-06,57.19223918978242,57.67641910622841,56.45760996519255,56.808231353759766,-0.0033682307623221774,-0.003373916021322211
2015-01-07,57.192225263788245,58.16059122991692,57.067003824721304,58.143898010253906,0.023511850741780638,0.023239704695829942
2015-01-08,58.719924606853944,59.20411092423398,58.61975251982975,59.137325286865234,0.017085666950573897,0.0169413484751747
2015-01-09,59.18741170774445,59.254197338352355,58.41104626675535,58.61139678955078,-0.00889334265226338,-0.008933124461838738
2015-01-12,59.06218302954967,59.27088332294031,58.4778247556669,58.63643264770508,0.00042715000026682937,0.00042705879767599895
2015-01-13,59.18740557225418,59.512977526432884,57.885111386511724,58.377647399902344,-0.004413386628711713,-0.004423154369284103
2015-01-14,57.81833715367971,58.43608830384965,57.65972287590881,58.285823822021484,-0.0015729235755569393,-0.0015741619185604997
2015-01-15,58.50286466902503,58.611386522982606,57.626320935662434,57.65971374511719,-0.01074206446521464,-0.010800176979977637
2015-01-16,57.56787686010324,58.85347117922333,57.551183642282105,58.74494934082031,0.01882138368741071,0.0186464529953692
2015-01-20,58.83677796140219,58.98704239789743,58.06041276768117,58.74494934082031,0.0,0.0
2015-01-21,58.68653559546197,59.08723666412553,58.394350036985166,58.86184310913086,0.0019898522276760033,0.0019878750940999887
2015-01-22,59.120620956538694,59.571414370555175,58.30251297502114,59.56306457519531,0.011913005591149606,0.011842604315660608
2015-01-23,59.47958865476593,59.538024487104224,59.19575928884507,59.220802307128906,-0.005746216560672757,-0.005762789581660491
2015-01-26,59.27924557613978,59.563074977667476,58.92028074130668,59.52968215942383,0.005215732314685972,0.005202177494676285
2015-01-27,58.99539176454949,59.52132052976962,58.85347710718373,59.103919982910156,-0.007152098937357909,-0.007177797804165857
2015-01-28,59.21244491431603,59.42949499330817,58.16059369815266,58.25242233276367,-0.014406788084321498,-0.014511573487477154
2015-01-29,58.252413433242374,58.79503536330997,57.78492690593553,58.74494934082031,0.008455047675839156,0.008419503968866447
2015-01-30,58.49453434719357,58.87854223021845,57.74321180691477,57.826690673828125,-0.015631278557493133,-0.015754735205615964
2015-02-02,57.935205911548444,58.17729902950535,57.13379750505033,58.15225601196289,0.00563001849735989,0.005614229178270913
2015-02-03,58.43610243123454,58.56967372249734,57.659736815601235,58.54462432861328,0.006747258723198479,0.006724597848474288
2015-02-04,57.84335984402279,58.12718911604478,57.49274496598647,57.809967041015625,-0.012548671992051674,-0.012628071514774984
2015-02-05,58.17731874572734,58.836812696967954,58.17731874572734,58.786720275878906,0.016895931356789795,0.01675478278107763
2015-02-06,58.786694551031076,59.028787645094,58.093808078612426,58.25242233276367,-0.009088752368015096,-0.009130307056298557
2015-02-09,57.98529461089398,58.15225868389503,57.43432909256091,57.567893981933594,-0.011751071001301017,-0.011820660541118895
2015-02-10,58.0353615681181,58.594683067499474,57.90179672265724,58.53624725341797,0.01682106473772116,0.016681157375727496
2015-02-11,58.58633480744963,58.91190668999861,58.26076292490065,58.59468460083008,0.0009983104512854002,0.0009978124708053483
2015-02-12,58.87015829222369,58.97033669584079,58.310843202335796,58.80337905883789,0.0035616619396370286,0.0035553342420463776
2015-02-13,58.84513662297023,59.087229742734166,58.578000485476906,59.03714370727539,0.0039753608071331215,0.003967479939649609
2015-02-17,59.09556848685817,59.48792600865157,59.03713266674171,59.46288299560547,0.007211380185346172,0.007185502517912239
2015-02-18,59.45455309514727,59.563074977667476,59.162373896801455,59.52968215942383,0.001123375801057147,0.0011227452866208747
2015-02-19,59.46288698799256,59.7300230934645,59.3627085600554,59.629844665527344,0.0016825641002966574,0.0016811501751118434
2015-02-20,59.54636741109397,60.28099012843093,59.437839185684346,60.25594711303711,0.010499816845434884,0.010445076610097071
2015-02-23,60.34777583361964,60.7234338031093,60.239253977084864,60.53143310546875,0.004571930334359209,0.004561510807033173
2015-02-24,60.614920736941855,60.64831355203225,60.23091291694466,60.45630645751953,-0.001241117946411685,-0.001241888771145753
2015-02-25,60.406212324871234,60.61491261444887,60.189162240382835,60.43125534057617,-0.0004143673077507959,-0.00041445318160669383
2015-02-26,60.43128214058821,60.62328929452285,60.14745267802334,60.59823989868164,0.0027632151138410332,0.0027594044531278183
2015-02-27,60.57317786808758,60.64831329397834,60.27264890258098,60.3060417175293,-0.004821892214045942,-0.004833555042680038
2015-03-02,60.49803315858859,60.86534765895665,60.38950494582899,60.84864807128906,0.008997545491400416,0.008957308753449083
2015-03-03,60.815275537050454,60.82362533366756,59.99717380137791,60.29770278930664,-0.009054355346349574,-0.009095595143644454
2015-03-04,60.12238125196231,60.673353116036274,59.771766267021356,60.589874267578125,0.004845482742392271,0.0048337811754919635
2015-03-05,60.66498158129002,61.08238204303391,60.58985255530841,60.8068962097168,0.003581818658019653,0.003575419222097032
2015-03-06,60.523085594729494,60.656656840761435,59.53801994684038,59.613155364990234,-0.019631668760225374,-0.01982692972691127
2015-03-09,59.79679624324111,60.038889309289836,59.45453112850083,59.98045349121094,0.006161360256337067,0.006142456684306966
2015-03-10,59.454532908193954,59.721668994411935,59.27087565472659,59.312618255615234,-0.011134214510291507,-0.011196663858979314
2015-03-11,59.6298393084927,59.69662492111757,59.237481795604765,59.27922439575195,-0.0005630144283863547,-0.0005631729805238607
2015-03-12,59.5547165119728,60.06394577026367,59.49628068080965,60.06394577026367,0.013237713254695471,0.013150860377946185
2015-03-13,59.98046770395536,60.33943249122083,59.546373862368945,59.94707489013672,-0.0019457742682101875,-0.0019476697461421597
2015-03-16,60.46462570294894,61.28273333673269,60.24757569904305,61.274383544921875,0.02214134146190916,0.021899781105511516
2015-03-17,61.057370848820504,61.22432857290252,60.72344903162756,61.09911346435547,-0.002860413608860024,-0.0028645124099104086
2015-03-18,60.96551742322152,62.15093334211539,60.73177415685105,61.892147064208984,0.012979461646627,0.012895950279792996
2015-03-19,61.89215297891799,62.334596542405016,61.78363112888265,62.25111770629883,0.005799938427041962,0.005783183537831208
2015-03-20,63.12007186098049,63.63072546285631,62.349908076356854,62.70150375366211,0.007234987321644626,0.007208940358383265
2015-03-23,62.50896475726793,62.86056046350217,62.282940770929635,62.52571105957031,-0.0028036439888656783,-0.0028075815600945076
2015-03-24,62.60105411181473,62.7684852109272,61.97320186054056,61.98157501220703,-0.008702596710093657,-0.00874068544645756
2015-03-25,62.15737102975517,62.467113763779786,60.83469412685202,60.8514404296875,-0.018233395687298315,-0.018401672692554733
2015-03-26,60.50817656163477,61.21137397756392,60.206807152927915,60.70908737182617,-0.002339353955405743,-0.002342094518802888
2015-03-27,60.87656391702883,61.378844511732034,60.77610524335048,61.144447326660156,0.007171248550773335,0.007145657421945216
2015-03-30,61.638332870757175,61.855990059646146,61.56299368239677,61.7639045715332,0.010131046594691329,0.010080071540135944
2015-03-31,61.5211150413925,62.09036770459778,60.692352294921875,60.692352294921875,-0.017349166702540386,-0.017501427126060804
2015-04-01,60.717497529987014,60.951894682565076,59.6961901764597,60.08127212524414,-0.010068487158123585,-0.01011951719407478
2015-04-02,60.13986636240121,60.541694580817534,59.9724416637194,60.265438079833984,0.0030652805454240983,0.0030605921513983505
2015-04-06,59.93056085187208,60.68398450004338,59.85522168047524,60.35750198364258,0.0015276401656059146,0.001526474510351649
2015-04-07,60.508212934334274,60.95189416751407,60.44961364668493,60.499839782714844,0.0023582453612946974,0.0023554690646384437
2015-04-08,60.6337816423256,61.27837377437445,60.558436055188814,61.01049041748047,0.008440528712135853,0.008405106630825223
2015-04-09,61.02722039684076,61.57136011628937,60.943508067735124,61.47090148925781,0.007546424698881449,0.007518092882681148
2015-04-10,61.529530965288416,62.08204410494777,61.2867606209088,61.99832534790039,0.0085800573257373,0.008543457835359125
2015-04-13,62.040176214879764,62.31643274680869,61.63834795145192,61.66346740722656,-0.00540108041297549,-0.005415718980970333
2015-04-14,61.730418358870125,61.830876996859345,61.26162415527112,61.7639045715332,0.0016287952742479739,0.0016274702258518522
2015-04-15,62.107140816151336,62.22433938093016,61.80577125333641,61.922969818115234,0.002575375499419774,0.002572064902739786
