Date,Open,High,Low,Close,Simple,Log
2017-06-28,1.1100000143051147,1.1200000047683716,1.1050000190734863,1.1200000047683716,,
2017-06-29,1.1200000047683716,1.125,1.1200000047683716,1.125,0.004464281437804418,0.004454346091905558
2017-06-30,1.1200000047683716,1.125,1.1150000095367432,1.125,0.0,0.0
2017-07-03,1.125,1.1299999952316284,1.125,1.125,0.0,0.0
2017-07-05,1.1299999952316284,1.1349999904632568,1.1299999952316284,1.1349999904632568,0.008888880411783928,0.008849606874565697
2017-07-06,1.1349999904632568,1.1399999856948853,1.1349999904632568,1.1399999856948853,0.0044052821794189345,0.004395607327108693
2017-07-07,1.1399999856948853,1.1399999856948853,1.1349999904632568,1.1399999856948853,0.0,0.0
2017-07-10,1.1399999856948853,1.1549999713897705,1.1399999856948853,1.1549999713897705,0.013157882353605599,0.013072069344937442
2017-07-11,1.1549999713897705,1.159999966621399,1.149999976158142,1.159999966621399,0.00432900030777672,0.004319657140621676
2017-07-12,1.1549999713897705,1.159999966621399,1.1549999713897705,1.159999966621399,0.0,0.0
2017-07-13,1.159999966621399,1.159999966621399,1.1549999713897705,1.159999966621399,0.0,0.0
2017-07-14,1.159999966621399,1.1649999618530273,1.1549999713897705,1.1649999618530273,0.004310340840949722,0.004301077929864145
2017-07-17,1.1649999618530273,1.1649999618530273,1.159999966621399,1.1649999618530273,0.0,0.0
2017-07-18,1.1649999618530273,1.1699999570846558,1.159999966621399,1.159999966621399,-0.0042918415410722055,-0.004301077929863997
2017-07-19,1.1699999570846558,1.1749999523162842,1.1699999570846558,1.1749999523162842,0.012931022522848945,0.012848130670618959
2017-07-20,1.1799999475479126,1.1950000524520874,1.1799999475479126,1.184999942779541,0.008510630526872509,0.008474619285550421
2017-07-21,1.190000057220459,1.1950000524520874,1.184999942779541,1.1950000524520874,0.00843891152356524,0.00840350297664704
2017-07-24,1.1950000524520874,1.2000000476837158,1.190000057220459,1.1950000524520874,0.0,0.0
2017-07-25,1.190000057220459,1.1950000524520874,1.190000057220459,1.190000057220459,-0.0041840962444885665,-0.004192874068577021
2017-07-26,1.190000057220459,1.1950000524520874,1.184999942779541,1.1950000524520874,0.004201676463198689,0.004192874068576918
2017-07-27,1.1950000524520874,1.1950000524520874,1.184999942779541,1.184999942779541,-0.00836829224570046,-0.008403502976647062
2017-07-28,1.190000057220459,1.190000057220459,1.184999942779541,1.184999942779541,0.0,0.0
2017-07-31,1.190000057220459,1.190000057220459,1.184999942779541,1.190000057220459,0.0042195060610632495,0.004210628908069916
2017-08-01,1.190000057220459,1.2000000476837158,1.184999942779541,1.2000000476837158,0.0084033529263976,0.008368241322527527
2017-08-02,1.2000000476837158,1.215000033378601,1.2000000476837158,1.215000033378601,0.012499987582366145,0.012422507734227345
2017-08-03,1.215000033378601,1.215000033378601,1.2000000476837158,1.2000000476837158,-0.012345666899427288,-0.012422507734227357
2017-08-04,1.2050000429153442,1.215000033378601,1.2050000429153442,1.2050000429153442,0.004166662527455456,0.0041580060266276225
2017-08-07,1.215000033378601,1.2200000286102295,1.2100000381469727,1.2200000286102295,0.012448120465286205,0.012371279639161452
2017-08-08,1.2200000286102295,1.2200000286102295,1.215000033378601,1.215000033378601,-0.00409835665112579,-0.004106777931561619
2017-08-09,1.2200000286102295,1.2324999570846558,1.2200000286102295,1.2300000190734863,0.012345666899427288,0.012270080626614402
2017-08-10,1.2300000190734863,1.2300000190734863,1.215000033378601,1.225000023841858,-0.004065036710645509,-0.0040733214317941755
2017-08-11,1.2200000286102295,1.225000023841858,1.2200000286102295,1.225000023841858,0.0,0.0
2017-08-14,1.225000023841858,1.2350000143051147,1.225000023841858,1.2350000143051147,0.008163257362146625,0.008130118203598047
2017-08-15,1.2350000143051147,1.2400000095367432,1.225000023841858,1.225000023841858,-0.008097158176053498,-0.008130118203598055
2017-08-16,1.2300000190734863,1.2300000190734863,1.2200000286102295,1.225000023841858,0.0,0.0
2017-08-17,1.225000023841858,1.225000023841858,1.2100000381469727,1.2100000381469727,-0.012244886043219938,-0.012320472324358366
2017-08-18,1.2200000286102295,1.225000023841858,1.2100000381469727,1.2200000286102295,0.008264454667762822,0.008230491061099875
2017-08-21,1.215000033378601,1.2300000190734863,1.2100000381469727,1.2300000190734863,0.00819671330225158,0.008163302695052716
2017-08-22,1.2200000286102295,1.2300000190734863,1.2200000286102295,1.2300000190734863,0.0,0.0
2017-08-23,1.2300000190734863,1.2300000190734863,1.215000033378601,1.2200000286102295,-0.008130073421291018,-0.008163302695052731
2017-08-24,1.225000023841858,1.2300000190734863,1.2200000286102295,1.225000023841858,0.004098356651125901,0.004089981263258659
2017-08-25,1.225000023841858,1.2350000143051147,1.215000033378601,1.225000023841858,0.0,0.0
2017-08-28,1.2200000286102295,1.2450000047683716,1.2200000286102295,1.2450000047683716,0.01632651472429325,0.016194670287257
2017-08-29,1.2400000095367432,1.2400000095367432,1.225000023841858,1.225000023841858,-0.016064241646516764,-0.016194670287256973
