Date,Close,Simple,naive,roll_mean,har_rv,ewma,garch,gjr,garch_t,ridge
2020-01-03,117.46558380126953,-0.013196288095723041,,,,,,,,
2020-01-06,117.3721923828125,-0.0007950534568068601,0.20948457918267172,,,,,,,
2020-01-07,115.37676239013672,-0.017000875183174835,0.01262108235427911,,,,,,,
2020-01-08,116.27684020996094,0.0078012053829408234,0.2698805268307817,,,,,,,
2020-01-09,116.70140075683594,0.0036512907136827533,0.12384029621879895,,,,,,,
2020-01-10,115.53813171386719,-0.009967909857333979,0.05796244315682466,,,,,,,
2020-01-13,116.49760437011719,0.008304380917515175,0.15823566344169018,,,,,,,
2020-01-14,117.85615539550781,0.011661621994169646,0.13182796020057325,,,,,,,
2020-01-15,116.09004211425781,-0.014985329152501059,0.18512251008128405,,,,,,,
2020-01-16,116.54004669189453,0.003876340894026109,0.23788472551178466,,,,,,,
2020-01-17,117.3467025756836,0.006921705513999621,0.06153500401501719,,,,,,,
2020-01-21,116.19190216064453,-0.009840927692827739,0.10987866863080502,,,,,,,
2020-01-22,116.0560302734375,-0.0011693748417955785,0.15621988407234497,,,,,,,
2020-01-23,115.93719482421875,-0.0010239489403417457,0.0185632501248396,,,,,,,
2020-01-24,113.05870819091797,-0.02482798240603523,0.01625468550823423,,,,,,,
2020-01-27,112.1076889038086,-0.008411729643181709,0.39413200201113785,,,,,,,
2020-01-28,114.14556121826172,0.01817781041050348,0.13353206839061332,,,,,,,
2020-01-29,113.97573852539062,-0.001487773077275989,0.2885637943552389,,,,,,,
2020-01-30,115.3852767944336,0.012367002726014098,0.02361766541861729,,,,,,,
2020-01-31,112.38788604736328,-0.02597723756740955,0.196320082057747,,,0.13916221364328935,,,,
2020-02-03,113.24549865722656,0.007630827841195176,0.4123758621108609,,,0.15266227416518055,,,,
2020-02-04,114.87580108642578,0.014396178643125035,0.1211356365921019,,,0.14949126740269775,,,,
2020-02-05,116.82872772216797,0.017000330942396724,0.22853225111620873,0.16125093824465705,,0.15024510102459995,,,,
2020-02-06,116.84571838378906,0.00014543222332696892,0.2698718872762684,0.16399581588527506,,0.15298398617254147,,,,
2020-02-07,116.47211456298828,-0.0031974113041408625,0.0023086649732301985,0.16352706964068195,,0.14832401667209763,,,,
2020-02-10,116.95610809326172,0.004155445550975134,0.05075733089966058,0.15356692437108554,,0.14407394728278164,,,,
2020-02-11,117.17689514160156,0.0018877769783840481,0.06596565308729989,0.15093625877419922,,0.14015137591233368,,,,
2020-02-12,117.17689514160156,0.0,0.02996753049334288,0.14966376274404095,,0.1359809003736522,,,,
2020-02-13,117.07499694824219,-0.0008696099451708239,0.0,0.1424712325876005,,0.13183837434693807,,,,
2020-02-14,116.7183609008789,-0.0030462187201332203,0.013804629915303086,0.13710653575645185,,0.12784440765097912,,,,
2020-02-18,115.17300415039062,-0.013240048425634199,0.0483572230354918,0.13088993179982492,,0.12423241784720715,,,,
2020-02-19,116.74381256103516,0.013638685751336421,0.21017925288408212,0.12963059213492933,,0.12582897748849672,,,,
2020-02-20,116.74381256103516,0.0,0.21650742424677774,0.13667479305455485,,0.12762922715378247,,,,
2020-02-21,115.31732940673828,-0.012218918699019587,0.0,0.131680308116791,,0.12374112673820091,,,,
2020-02-24,112.21809387207031,-0.026875713742351648,0.1939693210063363,0.13339619161379057,,0.12458682668887149,,,,
2020-02-25,107.2083511352539,-0.044642914203546935,0.42663872921774104,0.15194507702710427,,0.14160219948642958,,,,
2020-02-26,107.53101348876953,0.0030096755532462716,0.7086842927026701,0.18341915008139684,,0.18416056778565668,,,,
2020-02-27,103.05622100830078,-0.041613971032981034,0.047777118245282225,0.16767574627385792,,0.17874195767737924,,,,
2020-02-28,98.58990478515625,-0.04333863768189972,0.6606013105146809,0.19163343909767916,,0.20766219909240327,,,,
2020-03-02,103.18358612060547,0.04659383073205725,0.6879795447998367,0.2097887004815245,,0.23395651138164347,,,,
2020-03-03,99.31165313720703,-0.03752469873331166,0.7396541324811725,0.2423358126207316,,0.2605074995766748,,,,
2020-03-04,101.76556396484375,0.024709193232806737,0.5956861252257786,0.26048881458291484,,0.2728324883314757,,,,
2020-03-05,96.7728271484375,-0.04906116196762844,0.3922462823462804,0.2595738336845248,,0.27310625600346555,,,,
2020-03-06,91.7715835571289,-0.051680246807684016,0.7788218015892311,0.2894686593662125,,0.2971678101730696,,,,
2020-03-09,79.34062957763672,-0.13545537188811574,0.8203984844854297,0.31637166997390437,,0.321250362115366,,,,
2020-03-10,85.50513458251953,0.07769669887545705,2.1502873665823437,0.4018451008514532,,0.4855118538369661,,,,
2020-03-11,81.48038482666016,-0.04707026982075746,1.2333968574907872,0.45780365505679677,,0.5169298684011978,,,,
2020-03-12,74.76394653320312,-0.08243012484226053,0.7472173685425986,0.48946092949511216,,0.5176229451928446,,,,
2020-03-13,88.23079681396484,0.18012492525098311,1.308537665235772,0.5459414755018609,,0.5506592659957048,,,,
2020-03-16,75.02717590332031,-0.14964866449618996,2.8593945428292,0.6745517942443998,,0.7282281264412651,,,,
2020-03-17,79.61233520507812,0.06111331323021174,2.375598901739158,0.7825335625052706,,0.8171911258390383,,,,
2020-03-18,71.23165893554688,-0.10526856482658087,0.9701437716140022,0.8260035234915751,,0.8099188997110226,,,,
2020-03-19,72.42890930175781,0.01680784055997142,1.6710866604228851,0.8997639524637294,,0.8368909280556613,,,,
2020-03-20,70.9005126953125,-0.02110202433226782,0.26681619718625393,0.902338359022919,,0.8127108750512584,,,,
2020-03-23,67.10498809814453,-0.0535331050916209,0.3349842512592869,0.9077236693416695,,0.7900857307272037,,,,
2020-03-24,75.08660888671875,0.11894228752266045,0.8498116978890872,0.9463514737911735,,0.7800299557330405,,,,
2020-03-25,77.888671875,0.037317745864760665,1.8881502789246023,1.0233596991510945,,0.8239497995658033,,,,
2020-03-26,83.31444549560547,0.06966062573660325,0.5924008502859944,1.0308943410178335,,0.8054115959525557,,,,
2020-03-27,77.37918853759766,-0.07123923015632239,1.105828151233187,1.0489463345874024,,0.8040225404570113,,,,
2020-03-30,79.39157104492188,0.026006766746415666,1.1308877195119325,1.0981786346449773,,0.8037613587710327,,,,
2020-03-31,76.44515991210938,-0.03711239233627639,0.4128446232952815,1.0869169670440955,,0.7825494252964242,,,,
2020-04-01,71.63074493408203,-0.0629786762636455,0.5891409640826804,1.082424304284225,,0.7655411152359265,,,,
2020-04-02,74.30543518066406,0.03733997530031852,0.9997554917619151,1.0942470933424404,,0.7621517817790032,,,,
2020-04-03,72.10912322998047,-0.029557890958360478,0.592753731635623,1.0941138027247062,,0.7460318543814421,,,,
2020-04-06,76.75050354003906,0.06436606218682828,0.4692169725323187,1.097612470460435,,0.7278562035911189,,,,
2020-04-07,77.76288604736328,0.013190565020802403,1.0217795605131954,1.108656004956979,,0.7275363757422636,,,,
2020-04-08,80.90290832519531,0.04037944625562795,0.20939372818482413,1.0808830614887694,,0.7063044664651293,,,,
2020-04-09,88.1610107421875,0.08971373918744296,0.6410038372253389,1.0122792646998149,,0.6937294984126045,,,,
2020-04-13,84.24027252197266,-0.04447247357088957,1.4241614584541038,1.02095038292542,,0.7164021606207781,,,,
2020-04-14,81.93242645263672,-0.027395994816303282,0.7059786315387987,1.0190758948797929,,0.7052590355630148,,,,
2020-04-15,77.8915786743164,-0.04931927386107915,0.43489793521891884,0.9793649980608449,,0.6879105866538237,,,,
2020-04-16,74.92314910888672,-0.03810976251799203,0.7829192008722226,0.8849797552446187,,0.6806001696807129,,,,
2020-04-17,81.65789794921875,0.08988875828676579,0.6049737248780257,0.8044967926600216,,0.6681342617655781,,,,
2020-04-20,78.68086242675781,-0.03645741070033781,1.426939800523072,0.825260248519525,,0.6933281359283184,,,,
2020-04-21,76.3987808227539,-0.029004277960580804,0.578743452950634,0.7756082845435135,,0.6796396025509721,,,,
2020-04-22,76.64757537841797,0.00325652520871067,0.46042863864413086,0.784408850064326,,0.6637433434188363,,,,
2020-04-23,76.69046020507812,0.0005595066308154983,0.05169573504276687,0.7715320993272115,,0.6435853368804285,,,,
2020-04-24,77.82293701171875,0.014766853707909311,0.00888189241217662,0.7333080172600791,,0.6239810312317432,,,,
2020-04-27,81.17745208740234,0.0431044522924966,0.23441653534800044,0.6581383016429609,,0.6063330116842928,,,,
2020-04-28,81.75227355957031,0.007081048460957806,0.6842619669935639,0.6623138069478505,,0.5996897289256111,,,,
2020-04-29,83.95714569091797,0.026970162851080115,0.1124081594957461,0.6171583527779668,,0.5817466566726252,,,,
2020-04-30,82.15550231933594,-0.02145908316386369,0.4281380623372244,0.5852151865427527,,0.5688782718732073,,,,
2020-05-01,80.00208282470703,-0.02621150664088978,0.3406523844902187,0.5819337211425227,,0.5546949254578106,,,,
2020-05-04,79.0497817993164,-0.011903452907310097,0.4160947683606742,0.5740679849733407,,0.5426042004966797,,,,
2020-05-05,78.92965698242188,-0.00151960972137144,0.18896145681426782,0.5372137106575384,,0.5270914078769294,,,,
2020-05-06,77.44544982910156,-0.01880417589615091,0.02412305647574991,0.5113668617866352,,0.5110511606266388,,,,
2020-05-07,78.25191497802734,0.010413331586367036,0.2985070381843827,0.5036073193162743,,0.4981727461499001,,,,
2020-05-08,79.53022766113281,0.016335864540368172,0.1653065141830854,0.46467672630126944,,0.48384430059171074,,,,
2020-05-11,77.18807983398438,-0.029449781498526617,0.2593238101503159,0.46694627548151907,,0.47124988481431285,,,,
2020-05-12,74.66574096679688,-0.032677828916233276,0.46750078806175516,0.4590597732468107,,0.4640135518564127,,,,
2020-05-13,72.0919418334961,-0.034470951469500966,0.5187444521872115,0.41790445478013377,,0.45876239593963003,,,,
2020-05-14,75.08614349365234,0.041533097652878714,0.5472093902644564,0.4106876710858455,,0.45477280402018505,,,,
2020-05-15,73.69629669189453,-0.018510030440906933,0.6593174854060652,0.42088855973071576,,0.4554670037188907,,,,
2020-05-18,77.59986877441406,0.05296836147465278,0.29383762384125,0.39865757895658055,,0.44451478767708547,,,,
2020-05-19,76.07275390625,-0.019679348590181833,0.8408466708990345,0.4093790765029901,,0.4549159113447756,,,,
2020-05-20,78.35487365722656,0.029999173604112972,0.3123999740002241,0.3587181752974061,,0.44436402816117904,,,,
2020-05-21,77.35965728759766,-0.012701397158555894,0.47622211736361697,0.35405811458890535,,0.43865185660635236,,,,
2020-05-22,76.75910949707031,-0.007763061673020433,0.20162842910760795,0.3422944687008816,,0.4267202185609208,,,,
2020-05-26,82.20697784423828,0.07097357411859884,0.1232347835956145,0.34554624363510195,,0.4142708541396497,,,,
2020-05-27,86.96849060058594,0.05792102910496877,1.1266705606513367,0.39635481946415463,,0.4465475525869234,,,,
2020-05-28,85.67301940917969,-0.014895868405441992,0.9194678321560886,0.4274935147736132,,0.46130582756906874,,,,
2020-05-29,83.48529815673828,-0.025535708529107803,0.2364645801788626,0.4071390881002177,,0.44912397785757036,,,,
2020-06-01,84.59202575683594,0.013256556837346833,0.40536680591910135,0.4204553902103702,,0.44106606541156906,,,,
2020-06-02,84.87513732910156,0.00334678794759502,0.2104413157956759,0.4105600835493908,,0.4291800135560817,,,,
