Date,Close,Simple,naive,roll_mean,har_rv,ewma,garch,gjr,garch_t,ridge
2010-01-28,81.23483276367188,-0.011472737405821665,,,,,,,,
2010-01-29,80.35193634033203,-0.010868446370885798,0.18212406019771465,,,,,,,
2010-02-01,81.60144805908203,0.015550486717055279,0.17253123741003776,,,,,,,
2010-02-02,82.58911895751953,0.012103595241623522,0.24685632371604904,,,,,,,
2010-02-03,82.1776351928711,-0.004982299966901027,0.19213861787472344,,,,,,,
2010-02-04,79.6411361694336,-0.030866050324815597,0.07909156001727276,,,,,,,
2010-02-05,79.80574035644531,0.0020668236909822113,0.489983358685599,,,,,,,
2010-02-08,79.22958374023438,-0.007219488393160556,0.03280980894093325,,,,,,,
2010-02-09,80.22472381591797,0.012560208304846165,0.11460582528852081,,,,,,,
2010-02-10,80.06757354736328,-0.0019588757814271718,0.19938712553874663,,,,,,,
2010-02-11,80.90559387207031,0.01046641340031762,0.031096189001541687,,,,,,,
2010-02-12,80.83827209472656,-0.0008321028759791238,0.16614916185620607,,,,,,,
2010-02-16,82.1102523803711,0.015734877214520715,0.0132092236503743,,,,,,,
2010-02-17,82.49932861328125,0.004738461052437026,0.24978343211855122,,,,,,,
2010-02-18,82.98567199707031,0.005895119293259032,0.07522073725148258,,,,,,,
2010-02-19,83.15776062011719,0.0020737148824070406,0.09358211759413348,,,,,,,
2010-02-22,83.17274475097656,0.00018018920600604282,0.03291920321341549,,,,,,,
2010-02-23,82.1626205444336,-0.012144894455116684,0.0028604149681810526,,,,,,,
2010-02-24,82.91831970214844,0.009197602908809,0.19279422256419626,,,,,,,
2010-02-25,82.80609130859375,-0.0013534812808294605,0.14600741972779743,,,0.18147082502508463,,,,
2010-02-26,82.85846710205078,0.0006325113603278254,0.02148584923953556,,,0.17602118968527747,,,,
2010-03-01,83.71893310546875,0.010384768551875201,0.01004080656510355,,,0.17067659691040207,,,,
2010-03-02,83.9509048461914,0.0027708396669414714,0.16485309006735685,0.13225135388579423,,0.1703328012075956,,,,
2010-03-03,84.02567291259766,0.000890616563850477,0.043985716089361034,0.1259723382445054,,0.1654948699216575,,,,
2010-03-04,84.28011322021484,0.0030281257953370666,0.014138099648779443,0.11877265016444821,,0.16049059786748843,,,,
2010-03-05,85.4847412109375,0.014293146327118533,0.048070006758489305,0.10973690848455914,,0.15604628036777332,,,,
2010-03-08,85.49969482421875,0.0001749272802307189,0.2268966638052714,0.11131681966322042,,0.16117797890027782,,,,
2010-03-09,85.64185333251953,0.0016626785463158544,0.0027768844860683256,0.10784797077543841,,0.15626932870746785,,,,
2010-03-10,86.0234375,0.004455580450821284,0.026394203662764838,0.08677573645621867,,0.15164661601308868,,,,
2010-03-11,86.38262176513672,0.00417542329829268,0.07073014691588503,0.08849938818235284,,0.14804411369687234,,,,
2010-03-12,86.39009094238281,8.646620226926416e-05,0.06628278999424497,0.08630288657806756,,0.14444943931784637,,,,
2010-03-15,86.41255950927734,0.00026008268598198825,0.0013726084081000904,0.07730222670849272,,0.14004933106343737,,,,
2010-03-16,87.10090637207031,0.007965819629715654,0.0041286846445322736,0.0760764310559014,,0.1357866303641524,,,,
2010-03-17,87.61717224121094,0.005927215808011033,0.12645346637414545,0.07427208126126227,,0.13524480469132305,,,,
2010-03-18,87.5722885131836,-0.0005122709039705464,0.09409163397004774,0.07794855445761106,,0.1331348260194292,,,,
