Date,Open,High,Low,Close,Simple,Log
2010-01-27,0.37129785556906203,0.3829868618802888,0.3671723223226104,0.3816116750240326,,
2010-01-28,0.38459134250066845,0.38596652976516216,0.36350528349749855,0.368776798248291,-0.03363334409235064,-0.03421195580366256
2010-01-29,0.3729022710654714,0.37702780485453036,0.34723229518791365,0.3527330160140991,-0.04350540031368755,-0.04448013602857538
2010-02-01,0.3541081156190497,0.3804656805409739,0.35112856242593515,0.37977808713912964,0.07667292228734701,0.073875658723583
2010-02-02,0.37840295914735445,0.38848759946154776,0.37725697915635414,0.3836744725704193,0.010259637307252767,0.010207364458044998
2010-02-03,0.38023643843508564,0.3884875032559086,0.3784028654390904,0.38688310980796814,0.008362915614511968,0.00832814018386627
2010-02-04,0.38344523551191867,0.38344523551191867,0.3602964305838338,0.3644219636917114,-0.05805667279557758,-0.059810168418965165
2010-02-05,0.36396360268345135,0.3726730560050286,0.3575460820019545,0.37175625562667847,0.020125822990108233,0.019925975561124815
2010-02-08,0.3706103294546248,0.3800073775937484,0.3637344485691164,0.37106871604919434,-0.001849436471015431,-0.0018511487901883123
2010-02-09,0.3770278004538666,0.3788613740411936,0.36442201960918347,0.36808913946151733,-0.008029716488635485,-0.008062128283695699
2010-02-10,0.37038112187170624,0.3786321619183479,0.36785995480832356,0.3751942217350006,0.0193026131764642,0.019118680886053764
2010-02-11,0.3811532836095566,0.3965094364583801,0.37840293725474167,0.3923839032649994,0.04581542181142617,0.04479688908831984
2010-02-12,0.389633538558513,0.40567725674864646,0.3852787986563733,0.3976553976535797,0.01343453272347972,0.013345089582785376
2010-02-16,0.4029268773155302,0.40659402352853896,0.3981137513262452,0.404989629983902,0.018443688614812936,0.018275666609189063
2010-02-17,0.41003208493963716,0.4102612645697401,0.39719709669495135,0.4088861048221588,0.009621171876454504,0.009575183144019825
2010-02-18,0.3864248976765148,0.38848767847324017,0.37152715476356724,0.3820701837539673,-0.06558286220035492,-0.067832326109282
2010-02-19,0.3804656832977256,0.3845912164163678,0.3781737234898484,0.3800072968006134,-0.005399235640649369,-0.0054138641924933294
