ticker,Model,MAE,RMSE,Correlation,QLIKE,MSE_var,Log_vol
NVDA,naive,0.2787676969459517,0.4240857449458437,0.16833047758874234,521472567.3775786,0.8391698146713955,9.885177458871418
NVDA,roll_mean,0.21446958262071072,0.31674435206967533,,2.1721564097395367,0.4456847520216336,5.3122732944845
NVDA,har_rv,0.22927357632011688,0.3458058011689349,,2.7017264024032754,0.5958936997344904,2.7117045181071657
NVDA,ewma,0.21066918657285025,0.3172654191834561,,2.2650387292626193,0.4510732843962664,5.2752635241644095
NVDA,garch,0.22790102067031698,0.34279034892780536,,2.282328942897575,0.5974952787168043,2.7352499596825335
NVDA,gjr,0.2264283202273029,0.3424744300257709,,2.4026272032070874,0.5976517935098699,2.6933924562955776
NVDA,garch_t,0.22689832960240836,0.3406931771776703,,2.247358635477774,0.594406445896491,2.7301627647115776
NVDA,ridge,0.22581177180074477,0.3350924264135481,,2.2333527412970025,0.5820309775144528,2.7296340004793933
